
 ** midas Gen Time-history Output Data ** 
_____________________________________________

 
 NODE ,     1  Displacement History       UNIT SYSTEM ..: m, kN, sec 
----------------------------------- 

  TIME        DX           DY           DZ           RX           RY           RZ 
 15.530    8.910e-05    0.000e+00    5.180e-07    0.000e+00    1.999e-05    0.000e+00
 15.540    1.105e-04    0.000e+00    6.159e-07    0.000e+00    2.090e-05    0.000e+00
 15.550    1.224e-04    0.000e+00    6.691e-07    0.000e+00    2.137e-05    0.000e+00
 15.560    1.240e-04    0.000e+00    6.771e-07    0.000e+00    2.146e-05    0.000e+00
 15.570    1.156e-04    0.000e+00    6.402e-07    0.000e+00    2.114e-05    0.000e+00
 15.580    9.806e-05    0.000e+00    5.589e-07    0.000e+00    2.038e-05    0.000e+00
 15.590    7.292e-05    0.000e+00    4.381e-07    0.000e+00    1.921e-05    0.000e+00
 15.600    4.277e-05    0.000e+00    2.905e-07    0.000e+00    1.774e-05    0.000e+00
 15.610    1.110e-05    0.000e+00    1.345e-07    0.000e+00    1.618e-05    0.000e+00
 15.620   -1.783e-05    0.000e+00   -7.825e-09    0.000e+00    1.475e-05    0.000e+00
 15.630   -3.952e-05    0.000e+00   -1.153e-07    0.000e+00    1.367e-05    0.000e+00
 15.640   -4.965e-05    0.000e+00   -1.688e-07    0.000e+00    1.309e-05    0.000e+00
 15.650   -4.531e-05    0.000e+00   -1.533e-07    0.000e+00    1.317e-05    0.000e+00
 15.660   -2.619e-05    0.000e+00   -6.399e-08    0.000e+00    1.401e-05    0.000e+00
 15.670    4.788e-06    0.000e+00    8.934e-08    0.000e+00    1.555e-05    0.000e+00
 15.680    4.133e-05    0.000e+00    2.779e-07    0.000e+00    1.752e-05    0.000e+00
 15.690    7.554e-05    0.000e+00    4.583e-07    0.000e+00    1.946e-05    0.000e+00
 15.700    1.003e-04    0.000e+00    5.881e-07    0.000e+00    2.086e-05    0.000e+00
 15.710    1.108e-04    0.000e+00    6.392e-07    0.000e+00    2.136e-05    0.000e+00
 15.720    1.063e-04    0.000e+00    6.079e-07    0.000e+00    2.096e-05    0.000e+00
 15.730    8.867e-05    0.000e+00    5.120e-07    0.000e+00    1.990e-05    0.000e+00
 15.740    6.140e-05    0.000e+00    3.759e-07    0.000e+00    1.852e-05    0.000e+00
 15.750    2.822e-05    0.000e+00    2.202e-07    0.000e+00    1.705e-05    0.000e+00
 15.760   -7.824e-06    0.000e+00    5.533e-08    0.000e+00    1.553e-05    0.000e+00
 15.770   -4.399e-05    0.000e+00   -1.131e-07    0.000e+00    1.395e-05    0.000e+00
 15.780   -7.719e-05    0.000e+00   -2.743e-07    0.000e+00    1.236e-05    0.000e+00
 15.790   -1.038e-04    0.000e+00   -4.098e-07    0.000e+00    1.095e-05    0.000e+00
 15.800   -1.200e-04    0.000e+00   -4.958e-07    0.000e+00    1.002e-05    0.000e+00
 15.810   -1.232e-04    0.000e+00   -5.137e-07    0.000e+00    9.802e-06    0.000e+00
 15.820   -1.130e-04    0.000e+00   -4.605e-07    0.000e+00    1.036e-05    0.000e+00
 15.830   -9.177e-05    0.000e+00   -3.498e-07    0.000e+00    1.154e-05    0.000e+00
 15.840   -6.342e-05    0.000e+00   -2.059e-07    0.000e+00    1.302e-05    0.000e+00
 15.850   -3.300e-05    0.000e+00   -5.632e-08    0.000e+00    1.452e-05    0.000e+00
 15.860   -5.886e-06    0.000e+00    7.536e-08    0.000e+00    1.581e-05    0.000e+00
 15.870    1.330e-05    0.000e+00    1.697e-07    0.000e+00    1.676e-05    0.000e+00
 15.880    2.158e-05    0.000e+00    2.128e-07    0.000e+00    1.722e-05    0.000e+00
 15.890    1.807e-05    0.000e+00    1.975e-07    0.000e+00    1.710e-05    0.000e+00
 15.900    4.356e-06    0.000e+00    1.277e-07    0.000e+00    1.638e-05    0.000e+00
 15.910   -1.611e-05    0.000e+00    2.053e-08    0.000e+00    1.524e-05    0.000e+00
 15.920   -3.909e-05    0.000e+00   -9.882e-08    0.000e+00    1.398e-05    0.000e+00
 15.930   -6.093e-05    0.000e+00   -2.067e-07    0.000e+00    1.289e-05    0.000e+00
 15.940   -7.987e-05    0.000e+00   -2.915e-07    0.000e+00    1.213e-05    0.000e+00
 15.950   -9.563e-05    0.000e+00   -3.563e-07    0.000e+00    1.162e-05    0.000e+00
 15.960   -1.084e-04    0.000e+00   -4.099e-07    0.000e+00    1.118e-05    0.000e+00
 15.970   -1.180e-04    0.000e+00   -4.568e-07    0.000e+00    1.071e-05    0.000e+00
 15.980   -1.234e-04    0.000e+00   -4.908e-07    0.000e+00    1.029e-05    0.000e+00
 15.990   -1.235e-04    0.000e+00   -4.988e-07    0.000e+00    1.012e-05    0.000e+00
 16.000   -1.190e-04    0.000e+00   -4.754e-07    0.000e+00    1.036e-05    0.000e+00
 16.010   -1.120e-04    0.000e+00   -4.303e-07    0.000e+00    1.093e-05    0.000e+00
 16.020   -1.060e-04    0.000e+00   -3.868e-07    0.000e+00    1.151e-05    0.000e+00
 16.030   -1.041e-04    0.000e+00   -3.700e-07    0.000e+00    1.177e-05    0.000e+00
 16.040   -1.080e-04    0.000e+00   -3.918e-07    0.000e+00    1.153e-05    0.000e+00
 16.050   -1.173e-04    0.000e+00   -4.460e-07    0.000e+00    1.089e-05    0.000e+00
 16.060   -1.295e-04    0.000e+00   -5.133e-07    0.000e+00    1.014e-05    0.000e+00
 16.070   -1.411e-04    0.000e+00   -5.724e-07    0.000e+00    9.522e-06    0.000e+00
 16.080   -1.493e-04    0.000e+00   -6.102e-07    0.000e+00    9.174e-06    0.000e+00
 16.090   -1.523e-04    0.000e+00   -6.217e-07    0.000e+00    9.090e-06    0.000e+00
 16.100   -1.496e-04    0.000e+00   -6.081e-07    0.000e+00    9.226e-06    0.000e+00
 16.110   -1.416e-04    0.000e+00   -5.718e-07    0.000e+00    9.559e-06    0.000e+00
 16.120   -1.291e-04    0.000e+00   -5.139e-07    0.000e+00    1.009e-05    0.000e+00
 16.130   -1.125e-04    0.000e+00   -4.365e-07    0.000e+00    1.082e-05    0.000e+00
 16.140   -9.241e-05    0.000e+00   -3.421e-07    0.000e+00    1.172e-05    0.000e+00
 16.150   -6.925e-05    0.000e+00   -2.339e-07    0.000e+00    1.274e-05    0.000e+00
 16.160   -4.400e-05    0.000e+00   -1.164e-07    0.000e+00    1.385e-05    0.000e+00
 16.170   -1.842e-05    0.000e+00    4.557e-09    0.000e+00    1.501e-05    0.000e+00
 16.180    4.722e-06    0.000e+00    1.178e-07    0.000e+00    1.613e-05    0.000e+00
 16.190    2.180e-05    0.000e+00    2.062e-07    0.000e+00    1.707e-05    0.000e+00
 16.200    2.878e-05    0.000e+00    2.487e-07    0.000e+00    1.759e-05    0.000e+00
 16.210    2.255e-05    0.000e+00    2.261e-07    0.000e+00    1.745e-05    0.000e+00
 16.220    2.151e-06    0.000e+00    1.302e-07    0.000e+00    1.655e-05    0.000e+00
 16.230   -3.060e-05    0.000e+00   -3.119e-08    0.000e+00    1.493e-05    0.000e+00
 16.240   -7.112e-05    0.000e+00   -2.342e-07    0.000e+00    1.286e-05    0.000e+00
 16.250   -1.132e-04    0.000e+00   -4.445e-07    0.000e+00    1.072e-05    0.000e+00
 16.260   -1.504e-04    0.000e+00   -6.274e-07    0.000e+00    8.886e-06    0.000e+00
 16.270   -1.769e-04    0.000e+00   -7.550e-07    0.000e+00    7.632e-06    0.000e+00
 16.280   -1.886e-04    0.000e+00   -8.104e-07    0.000e+00    7.094e-06    0.000e+00
 16.290   -1.832e-04    0.000e+00   -7.857e-07    0.000e+00    7.318e-06    0.000e+00
 16.300   -1.615e-04    0.000e+00   -6.830e-07    0.000e+00    8.293e-06    0.000e+00
 16.310   -1.267e-04    0.000e+00   -5.145e-07    0.000e+00    9.943e-06    0.000e+00
 16.320   -8.432e-05    0.000e+00   -3.044e-07    0.000e+00    1.206e-05    0.000e+00
 16.330   -4.112e-05    0.000e+00   -8.742e-08    0.000e+00    1.429e-05    0.000e+00
 16.340   -2.675e-06    0.000e+00    1.025e-07    0.000e+00    1.620e-05    0.000e+00
 16.350    2.743e-05    0.000e+00    2.431e-07    0.000e+00    1.753e-05    0.000e+00
 16.360    4.827e-05    0.000e+00    3.306e-07    0.000e+00    1.826e-05    0.000e+00
 16.370    6.076e-05    0.000e+00    3.774e-07    0.000e+00    1.857e-05    0.000e+00
 16.380    6.620e-05    0.000e+00    3.979e-07    0.000e+00    1.871e-05    0.000e+00
 16.390    6.531e-05    0.000e+00    3.981e-07    0.000e+00    1.876e-05    0.000e+00
 16.400    5.770e-05    0.000e+00    3.719e-07    0.000e+00    1.862e-05    0.000e+00
 16.410    4.276e-05    0.000e+00    3.080e-07    0.000e+00    1.809e-05    0.000e+00
 16.420    2.071e-05    0.000e+00    2.027e-07    0.000e+00    1.708e-05    0.000e+00
 16.430   -6.295e-06    0.000e+00    6.625e-08    0.000e+00    1.567e-05    0.000e+00
 16.440   -3.381e-05    0.000e+00   -7.627e-08    0.000e+00    1.417e-05    0.000e+00
 16.450   -5.604e-05    0.000e+00   -1.925e-07    0.000e+00    1.293e-05    0.000e+00
 16.460   -6.690e-05    0.000e+00   -2.525e-07    0.000e+00    1.226e-05    0.000e+00
 16.470   -6.202e-05    0.000e+00   -2.342e-07    0.000e+00    1.238e-05    0.000e+00
 16.480   -4.026e-05    0.000e+00   -1.311e-07    0.000e+00    1.336e-05    0.000e+00
 16.490   -3.963e-06    0.000e+00    4.656e-08    0.000e+00    1.512e-05    0.000e+00
 16.500    4.135e-05    0.000e+00    2.727e-07    0.000e+00    1.741e-05    0.000e+00
 16.510    8.817e-05    0.000e+00    5.080e-07    0.000e+00    1.982e-05    0.000e+00
 16.520    1.286e-04    0.000e+00    7.110e-07    0.000e+00    2.190e-05    0.000e+00
 16.530    1.560e-04    0.000e+00    8.467e-07    0.000e+00    2.328e-05    0.000e+00
 16.540    1.661e-04    0.000e+00    8.945e-07    0.000e+00    2.374e-05    0.000e+00
 16.550    1.582e-04    0.000e+00    8.521e-07    0.000e+00    2.329e-05    0.000e+00
 16.560    1.350e-04    0.000e+00    7.337e-07    0.000e+00    2.207e-05    0.000e+00
 16.570    1.019e-04    0.000e+00    5.665e-07    0.000e+00    2.035e-05    0.000e+00
 16.580    6.555e-05    0.000e+00    3.838e-07    0.000e+00    1.848e-05    0.000e+00
 16.590    3.289e-05    0.000e+00    2.200e-07    0.000e+00    1.681e-05    0.000e+00
 16.600    9.759e-06    0.000e+00    1.044e-07    0.000e+00    1.563e-05    0.000e+00
 16.610    1.062e-07    0.000e+00    5.624e-08    0.000e+00    1.513e-05    0.000e+00
 16.620    5.434e-06    0.000e+00    8.281e-08    0.000e+00    1.540e-05    0.000e+00
 16.630    2.401e-05    0.000e+00    1.767e-07    0.000e+00    1.635e-05    0.000e+00
 16.640    5.052e-05    0.000e+00    3.142e-07    0.000e+00    1.780e-05    0.000e+00
 16.650    7.740e-05    0.000e+00    4.582e-07    0.000e+00    1.936e-05    0.000e+00
 16.660    9.665e-05    0.000e+00    5.661e-07    0.000e+00    2.059e-05    0.000e+00
 16.670    1.023e-04    0.000e+00    6.020e-07    0.000e+00    2.104e-05    0.000e+00
 16.680    9.245e-05    0.000e+00    5.520e-07    0.000e+00    2.053e-05    0.000e+00
 16.690    6.983e-05    0.000e+00    4.298e-07    0.000e+00    1.920e-05    0.000e+00
 16.700    4.079e-05    0.000e+00    2.722e-07    0.000e+00    1.747e-05    0.000e+00
 16.710    1.305e-05    0.000e+00    1.253e-07    0.000e+00    1.588e-05    0.000e+00
 16.720   -6.867e-06    0.000e+00    2.558e-08    0.000e+00    1.486e-05    0.000e+00
 16.730   -1.556e-05    0.000e+00   -1.074e-08    0.000e+00    1.456e-05    0.000e+00
 16.740   -1.378e-05    0.000e+00    9.442e-09    0.000e+00    1.488e-05    0.000e+00
 16.750   -4.802e-06    0.000e+00    6.365e-08    0.000e+00    1.553e-05    0.000e+00
 16.760    7.644e-06    0.000e+00    1.289e-07    0.000e+00    1.623e-05    0.000e+00
 16.770    2.036e-05    0.000e+00    1.888e-07    0.000e+00    1.679e-05    0.000e+00
 16.780    3.125e-05    0.000e+00    2.368e-07    0.000e+00    1.722e-05    0.000e+00
 16.790    3.889e-05    0.000e+00    2.719e-07    0.000e+00    1.754e-05    0.000e+00
 16.800    4.204e-05    0.000e+00    2.903e-07    0.000e+00    1.776e-05    0.000e+00
 16.810    3.980e-05    0.000e+00    2.854e-07    0.000e+00    1.778e-05    0.000e+00
 16.820    3.216e-05    0.000e+00    2.517e-07    0.000e+00    1.748e-05    0.000e+00
 16.830    2.040e-05    0.000e+00    1.914e-07    0.000e+00    1.686e-05    0.000e+00
 16.840    7.198e-06    0.000e+00    1.190e-07    0.000e+00    1.605e-05    0.000e+00
 16.850   -4.382e-06    0.000e+00    5.505e-08    0.000e+00    1.534e-05    0.000e+00
 16.860   -1.216e-05    0.000e+00    1.605e-08    0.000e+00    1.493e-05    0.000e+00
 16.870   -1.529e-05    0.000e+00    6.722e-09    0.000e+00    1.491e-05    0.000e+00
 16.880   -1.421e-05    0.000e+00    1.986e-08    0.000e+00    1.512e-05    0.000e+00
 16.890   -1.016e-05    0.000e+00    4.352e-08    0.000e+00    1.540e-05    0.000e+00
 16.900   -4.715e-06    0.000e+00    6.864e-08    0.000e+00    1.563e-05    0.000e+00
 16.910    5.578e-07    0.000e+00    9.133e-08    0.000e+00    1.582e-05    0.000e+00
 16.920    4.010e-06    0.000e+00    1.089e-07    0.000e+00    1.600e-05    0.000e+00
 16.930    3.873e-06    0.000e+00    1.144e-07    0.000e+00    1.612e-05    0.000e+00
 16.940   -1.553e-06    0.000e+00    9.666e-08    0.000e+00    1.604e-05    0.000e+00
 16.950   -1.318e-05    0.000e+00    4.570e-08    0.000e+00    1.560e-05    0.000e+00
 16.960   -3.043e-05    0.000e+00   -3.903e-08    0.000e+00    1.476e-05    0.000e+00
 16.970   -5.124e-05    0.000e+00   -1.457e-07    0.000e+00    1.364e-05    0.000e+00
 16.980   -7.273e-05    0.000e+00   -2.551e-07    0.000e+00    1.251e-05    0.000e+00
 16.990   -9.193e-05    0.000e+00   -3.487e-07    0.000e+00    1.158e-05    0.000e+00
 17.000   -1.065e-04    0.000e+00   -4.155e-07    0.000e+00    1.096e-05    0.000e+00
 17.010   -1.148e-04    0.000e+00   -4.519e-07    0.000e+00    1.064e-05    0.000e+00
 17.020   -1.149e-04    0.000e+00   -4.549e-07    0.000e+00    1.059e-05    0.000e+00
 17.030   -1.056e-04    0.000e+00   -4.179e-07    0.000e+00    1.086e-05    0.000e+00
 17.040   -8.599e-05    0.000e+00   -3.325e-07    0.000e+00    1.159e-05    0.000e+00
 17.050   -5.766e-05    0.000e+00   -1.979e-07    0.000e+00    1.288e-05    0.000e+00
 17.060   -2.574e-05    0.000e+00   -3.322e-08    0.000e+00    1.460e-05    0.000e+00
 17.070    2.454e-06    0.000e+00    1.221e-07    0.000e+00    1.634e-05    0.000e+00
 17.080    1.967e-05    0.000e+00    2.221e-07    0.000e+00    1.751e-05    0.000e+00
 17.090    2.119e-05    0.000e+00    2.333e-07    0.000e+00    1.767e-05    0.000e+00
 17.100    6.734e-06    0.000e+00    1.526e-07    0.000e+00    1.677e-05    0.000e+00
 17.110   -1.993e-05    0.000e+00    6.552e-09    0.000e+00    1.515e-05    0.000e+00
 17.120   -5.259e-05    0.000e+00   -1.637e-07    0.000e+00    1.334e-05    0.000e+00
 17.130   -8.481e-05    0.000e+00   -3.206e-07    0.000e+00    1.179e-05    0.000e+00
 17.140   -1.117e-04    0.000e+00   -4.434e-07    0.000e+00    1.066e-05    0.000e+00
 17.150   -1.303e-04    0.000e+00   -5.260e-07    0.000e+00    9.930e-06    0.000e+00
 17.160   -1.398e-04    0.000e+00   -5.690e-07    0.000e+00    9.531e-06    0.000e+00
 17.170   -1.404e-04    0.000e+00   -5.737e-07    0.000e+00    9.459e-06    0.000e+00
 17.180   -1.328e-04    0.000e+00   -5.395e-07    0.000e+00    9.762e-06    0.000e+00
 17.190   -1.185e-04    0.000e+00   -4.700e-07    0.000e+00    1.045e-05    0.000e+00
 17.200   -9.984e-05    0.000e+00   -3.760e-07    0.000e+00    1.141e-05    0.000e+00
 17.210   -7.956e-05    0.000e+00   -2.735e-07    0.000e+00    1.247e-05    0.000e+00
 17.220   -6.049e-05    0.000e+00   -1.797e-07    0.000e+00    1.341e-05    0.000e+00
 17.230   -4.533e-05    0.000e+00   -1.078e-07    0.000e+00    1.410e-05    0.000e+00
 17.240   -3.662e-05    0.000e+00   -6.625e-08    0.000e+00    1.450e-05    0.000e+00
 17.250   -3.639e-05    0.000e+00   -6.236e-08    0.000e+00    1.457e-05    0.000e+00
 17.260   -4.585e-05    0.000e+00   -1.021e-07    0.000e+00    1.425e-05    0.000e+00
 17.270   -6.437e-05    0.000e+00   -1.879e-07    0.000e+00    1.346e-05    0.000e+00
 17.280   -8.862e-05    0.000e+00   -3.097e-07    0.000e+00    1.222e-05    0.000e+00
 17.290   -1.128e-04    0.000e+00   -4.403e-07    0.000e+00    1.079e-05    0.000e+00
 17.300   -1.299e-04    0.000e+00   -5.403e-07    0.000e+00    9.612e-06    0.000e+00
 17.310   -1.335e-04    0.000e+00   -5.702e-07    0.000e+00    9.172e-06    0.000e+00
 17.320   -1.207e-04    0.000e+00   -5.098e-07    0.000e+00    9.745e-06    0.000e+00
 17.330   -9.323e-05    0.000e+00   -3.667e-07    0.000e+00    1.126e-05    0.000e+00
 17.340   -5.722e-05    0.000e+00   -1.760e-07    0.000e+00    1.330e-05    0.000e+00
 17.350   -2.120e-05    0.000e+00    1.235e-08    0.000e+00    1.531e-05    0.000e+00
 17.360    6.941e-06    0.000e+00    1.547e-07    0.000e+00    1.678e-05    0.000e+00
 17.370    2.176e-05    0.000e+00    2.240e-07    0.000e+00    1.744e-05    0.000e+00
 17.380    2.134e-05    0.000e+00    2.150e-07    0.000e+00    1.729e-05    0.000e+00
 17.390    6.902e-06    0.000e+00    1.395e-07    0.000e+00    1.648e-05    0.000e+00
 17.400   -1.804e-05    0.000e+00    1.599e-08    0.000e+00    1.525e-05    0.000e+00
 17.410   -4.812e-05    0.000e+00   -1.319e-07    0.000e+00    1.377e-05    0.000e+00
 17.420   -7.650e-05    0.000e+00   -2.759e-07    0.000e+00    1.229e-05    0.000e+00
 17.430   -9.657e-05    0.000e+00   -3.842e-07    0.000e+00    1.110e-05    0.000e+00
 17.440   -1.038e-04    0.000e+00   -4.282e-07    0.000e+00    1.056e-05    0.000e+00
 17.450   -9.679e-05    0.000e+00   -3.940e-07    0.000e+00    1.089e-05    0.000e+00
 17.460   -7.752e-05    0.000e+00   -2.903e-07    0.000e+00    1.202e-05    0.000e+00
 17.470   -5.049e-05    0.000e+00   -1.459e-07    0.000e+00    1.358e-05    0.000e+00
 17.480   -2.065e-05    0.000e+00    5.023e-09    0.000e+00    1.514e-05    0.000e+00
 17.490    7.727e-06    0.000e+00    1.381e-07    0.000e+00    1.640e-05    0.000e+00
 17.500    3.175e-05    0.000e+00    2.439e-07    0.000e+00    1.733e-05    0.000e+00
 17.510    4.981e-05    0.000e+00    3.238e-07    0.000e+00    1.804e-05    0.000e+00
 17.520    6.106e-05    0.000e+00    3.786e-07    0.000e+00    1.858e-05    0.000e+00
 17.530    6.507e-05    0.000e+00    4.035e-07    0.000e+00    1.889e-05    0.000e+00
 17.540    6.184e-05    0.000e+00    3.919e-07    0.000e+00    1.883e-05    0.000e+00
 17.550    5.229e-05    0.000e+00    3.432e-07    0.000e+00    1.833e-05    0.000e+00
 17.560    3.855e-05    0.000e+00    2.689e-07    0.000e+00    1.751e-05    0.000e+00
 17.570    2.356e-05    0.000e+00    1.888e-07    0.000e+00    1.664e-05    0.000e+00
 17.580    1.036e-05    0.000e+00    1.222e-07    0.000e+00    1.596e-05    0.000e+00
 17.590    9.572e-07    0.000e+00    8.015e-08    0.000e+00    1.558e-05    0.000e+00
 17.600   -4.417e-06    0.000e+00    6.110e-08    0.000e+00    1.546e-05    0.000e+00
 17.610   -6.623e-06    0.000e+00    5.642e-08    0.000e+00    1.548e-05    0.000e+00
 17.620   -6.723e-06    0.000e+00    5.774e-08    0.000e+00    1.551e-05    0.000e+00
 17.630   -5.261e-06    0.000e+00    6.197e-08    0.000e+00    1.552e-05    0.000e+00
 17.640   -1.851e-06    0.000e+00    7.315e-08    0.000e+00    1.558e-05    0.000e+00
 17.650    4.238e-06    0.000e+00    9.813e-08    0.000e+00    1.577e-05    0.000e+00
 17.660    1.340e-05    0.000e+00    1.408e-07    0.000e+00    1.617e-05    0.000e+00
 17.670    2.523e-05    0.000e+00    1.994e-07    0.000e+00    1.676e-05    0.000e+00
 17.680    3.838e-05    0.000e+00    2.657e-07    0.000e+00    1.744e-05    0.000e+00
 17.690    5.103e-05    0.000e+00    3.287e-07    0.000e+00    1.808e-05    0.000e+00
 17.700    6.144e-05    0.000e+00    3.792e-07    0.000e+00    1.858e-05    0.000e+00
 17.710    6.821e-05    0.000e+00    4.109e-07    0.000e+00    1.888e-05    0.000e+00
 17.720    7.034e-05    0.000e+00    4.208e-07    0.000e+00    1.898e-05    0.000e+00
 17.730    6.744e-05    0.000e+00    4.078e-07    0.000e+00    1.886e-05    0.000e+00
 17.740    6.002e-05    0.000e+00    3.729e-07    0.000e+00    1.853e-05    0.000e+00
 17.750    4.942e-05    0.000e+00    3.207e-07    0.000e+00    1.801e-05    0.000e+00
 17.760    3.777e-05    0.000e+00    2.607e-07    0.000e+00    1.738e-05    0.000e+00
 17.770    2.751e-05    0.000e+00    2.062e-07    0.000e+00    1.679e-05    0.000e+00
 17.780    2.074e-05    0.000e+00    1.704e-07    0.000e+00    1.641e-05    0.000e+00
 17.790    1.875e-05    0.000e+00    1.611e-07    0.000e+00    1.632e-05    0.000e+00
 17.800    2.175e-05    0.000e+00    1.786e-07    0.000e+00    1.652e-05    0.000e+00
 17.810    2.892e-05    0.000e+00    2.165e-07    0.000e+00    1.692e-05    0.000e+00
 17.820    3.871e-05    0.000e+00    2.655e-07    0.000e+00    1.742e-05    0.000e+00
 17.830    4.927e-05    0.000e+00    3.167e-07    0.000e+00    1.793e-05    0.000e+00
 17.840    5.887e-05    0.000e+00    3.629e-07    0.000e+00    1.838e-05    0.000e+00
 17.850    6.583e-05    0.000e+00    3.977e-07    0.000e+00    1.873e-05    0.000e+00
 17.860    6.846e-05    0.000e+00    4.135e-07    0.000e+00    1.892e-05    0.000e+00
 17.870    6.548e-05    0.000e+00    4.031e-07    0.000e+00    1.887e-05    0.000e+00
 17.880    5.651e-05    0.000e+00    3.622e-07    0.000e+00    1.850e-05    0.000e+00
 17.890    4.230e-05    0.000e+00    2.927e-07    0.000e+00    1.781e-05    0.000e+00
 17.900    2.479e-05    0.000e+00    2.044e-07    0.000e+00    1.690e-05    0.000e+00
 17.910    6.487e-06    0.000e+00    1.124e-07    0.000e+00    1.596e-05    0.000e+00
 17.920   -1.021e-05    0.000e+00    3.079e-08    0.000e+00    1.514e-05    0.000e+00
 17.930   -2.345e-05    0.000e+00   -3.089e-08    0.000e+00    1.456e-05    0.000e+00
 17.940   -3.209e-05    0.000e+00   -6.929e-08    0.000e+00    1.422e-05    0.000e+00
 17.950   -3.579e-05    0.000e+00   -8.516e-08    0.000e+00    1.408e-05    0.000e+00
 17.960   -3.499e-05    0.000e+00   -8.093e-08    0.000e+00    1.413e-05    0.000e+00
 17.970   -3.058e-05    0.000e+00   -5.964e-08    0.000e+00    1.433e-05    0.000e+00
 17.980   -2.362e-05    0.000e+00   -2.523e-08    0.000e+00    1.468e-05    0.000e+00
 17.990   -1.524e-05    0.000e+00    1.670e-08    0.000e+00    1.511e-05    0.000e+00
 18.000   -6.494e-06    0.000e+00    5.979e-08    0.000e+00    1.554e-05    0.000e+00
 18.010    1.741e-06    0.000e+00    9.895e-08    0.000e+00    1.592e-05    0.000e+00
 18.020    8.794e-06    0.000e+00    1.313e-07    0.000e+00    1.622e-05    0.000e+00
 18.030    1.410e-05    0.000e+00    1.556e-07    0.000e+00    1.644e-05    0.000e+00
 18.040    1.704e-05    0.000e+00    1.703e-07    0.000e+00    1.659e-05    0.000e+00
 18.050    1.684e-05    0.000e+00    1.721e-07    0.000e+00    1.664e-05    0.000e+00
 18.060    1.264e-05    0.000e+00    1.557e-07    0.000e+00    1.652e-05    0.000e+00
 18.070    4.074e-06    0.000e+00    1.170e-07    0.000e+00    1.617e-05    0.000e+00
 18.080   -8.154e-06    0.000e+00    5.752e-08    0.000e+00    1.559e-05    0.000e+00
 18.090   -2.250e-05    0.000e+00   -1.495e-08    0.000e+00    1.484e-05    0.000e+00
 18.100   -3.704e-05    0.000e+00   -8.848e-08    0.000e+00    1.408e-05    0.000e+00
 18.110   -4.992e-05    0.000e+00   -1.514e-07    0.000e+00    1.346e-05    0.000e+00
 18.120   -5.972e-05    0.000e+00   -1.965e-07    0.000e+00    1.304e-05    0.000e+00
 18.130   -6.590e-05    0.000e+00   -2.228e-07    0.000e+00    1.282e-05    0.000e+00
 18.140   -6.895e-05    0.000e+00   -2.340e-07    0.000e+00    1.274e-05    0.000e+00
 18.150   -7.001e-05    0.000e+00   -2.364e-07    0.000e+00    1.275e-05    0.000e+00
 18.160   -7.040e-05    0.000e+00   -2.359e-07    0.000e+00    1.278e-05    0.000e+00
 18.170   -7.120e-05    0.000e+00   -2.380e-07    0.000e+00    1.278e-05    0.000e+00
 18.180   -7.282e-05    0.000e+00   -2.453e-07    0.000e+00    1.271e-05    0.000e+00
 18.190   -7.481e-05    0.000e+00   -2.565e-07    0.000e+00    1.258e-05    0.000e+00
 18.200   -7.578e-05    0.000e+00   -2.657e-07    0.000e+00    1.245e-05    0.000e+00
 18.210   -7.423e-05    0.000e+00   -2.635e-07    0.000e+00    1.241e-05    0.000e+00
 18.220   -6.941e-05    0.000e+00   -2.429e-07    0.000e+00    1.258e-05    0.000e+00
 18.230   -6.188e-05    0.000e+00   -2.042e-07    0.000e+00    1.298e-05    0.000e+00
 18.240   -5.371e-05    0.000e+00   -1.576e-07    0.000e+00    1.351e-05    0.000e+00
 18.250   -4.769e-05    0.000e+00   -1.204e-07    0.000e+00    1.397e-05    0.000e+00
 18.260   -4.616e-05    0.000e+00   -1.085e-07    0.000e+00    1.414e-05    0.000e+00
 18.270   -5.015e-05    0.000e+00   -1.292e-07    0.000e+00    1.392e-05    0.000e+00
 18.280   -5.886e-05    0.000e+00   -1.773e-07    0.000e+00    1.339e-05    0.000e+00
 18.290   -7.038e-05    0.000e+00   -2.387e-07    0.000e+00    1.272e-05    0.000e+00
 18.300   -8.278e-05    0.000e+00   -2.999e-07    0.000e+00    1.210e-05    0.000e+00
 18.310   -9.461e-05    0.000e+00   -3.532e-07    0.000e+00    1.162e-05    0.000e+00
 18.320   -1.051e-04    0.000e+00   -3.982e-07    0.000e+00    1.124e-05    0.000e+00
 18.330   -1.139e-04    0.000e+00   -4.375e-07    0.000e+00    1.089e-05    0.000e+00
 18.340   -1.202e-04    0.000e+00   -4.699e-07    0.000e+00    1.055e-05    0.000e+00
 18.350   -1.232e-04    0.000e+00   -4.892e-07    0.000e+00    1.031e-05    0.000e+00
 18.360   -1.223e-04    0.000e+00   -4.881e-07    0.000e+00    1.028e-05    0.000e+00
 18.370   -1.171e-04    0.000e+00   -4.626e-07    0.000e+00    1.053e-05    0.000e+00
 18.380   -1.081e-04    0.000e+00   -4.162e-07    0.000e+00    1.102e-05    0.000e+00
 18.390   -9.598e-05    0.000e+00   -3.562e-07    0.000e+00    1.163e-05    0.000e+00
 18.400   -8.156e-05    0.000e+00   -2.889e-07    0.000e+00    1.226e-05    0.000e+00
 18.410   -6.560e-05    0.000e+00   -2.171e-07    0.000e+00    1.291e-05    0.000e+00
